"011P03", "Totalement submerg� G.ST-L", 47.25, 47.0, -57.0, -57.5, null
"011P04", "Totalement submerg� G.ST-L", 47.25, 47.0, -57.5, -58.0, null
"011P05", "Totalement submerg� G.ST-L", 47.5, 47.25, -57.5, -58.0, null
"011P06", "Totalement submerg� G.ST-L", 47.5, 47.25, -57.0, -57.5, null
"011P07", "Totalement submerg� G.ST-L", 47.5, 47.25, -56.5, -57.0, null
"011P08", "PASS ISLAND", 47.5, 47.25, -56.0, -56.5, null
"011P09", "FACHEUX BAY", 47.75, 47.5, -56.0, -56.5, null
"011P10", "CAPE LA HUNE", 47.75, 47.5, -56.5, -57.0, null
"011P11", "RAMEA", 47.75, 47.5, -57.0, -57.5, null
"011P12", "BURGEO", 47.75, 47.5, -57.5, -58.0, null
"011P13", "PETER SNOUT", 48.0, 47.75, -57.5, -58.0, null
"011P14", "WHITE BEAR RIVER", 48.0, 47.75, -57.0, -57.5, null
"011P15", "DOLLAND BROOK", 48.0, 47.75, -56.5, -57.0, null
"011P16", "D'ESPOIR BROOK", 48.0, 47.75, -56.0, -56.5, null
"012A01", "COLD SPRING POND", 48.25, 48.0, -56.0, -56.5, null
"012A02", "WOLF MOUNTAIN", 48.25, 48.0, -56.5, -57.0, null
"012A03", "BURNT POND", 48.25, 48.0, -57.0, -57.5, null
"012A04", "KING GEORGE IV LAKE", 48.25, 48.0, -57.5, -58.0, null
"012A05", "PUDDLE POND", 48.5, 48.25, -57.5, -58.0, null
"012A06", "VICTORIA LAKE", 48.5, 48.25, -57.0, -57.5, null
"012A07", "SNOWSHOE POND", 48.5, 48.25, -56.5, -57.0, null
"012A08", "GREAT BURNT LAKE", 48.5, 48.25, -56.0, -56.5, null
"012A09", "NOEL PAUL'S BROOK", 48.75, 48.5, -56.0, -56.5, null
"012A10", "LAKE AMBROSE", 48.75, 48.5, -56.5, -57.0, null
"012A11", "STAR LAKE", 48.75, 48.5, -57.0, -57.5, null
"012A12", "LITTLE GRAND LAKE", 48.75, 48.5, -57.5, -58.0, null
"012A13", "CORNER BROOK", 49.0, 48.75, -57.5, -58.0, null
"012A14", "RAINY LAKE", 49.0, 48.75, -57.0, -57.5, null
"012A15", "BUCHANS", 49.0, 48.75, -56.5, -57.0, null
"012A16", "BADGER", 49.0, 48.75, -56.0, -56.5, null
"012B01", "DASHWOODS POND", 48.25, 48.0, -58.0, -58.5, null
"012B02", "ST. FINTAN'S", 48.25, 48.0, -58.5, -59.0, null
"012B03", "LITTLE FRIARS COVE", 48.25, 48.0, -59.0, -59.5, null
"012B04", "Totalement submerg� G.ST-L", 48.25, 48.0, -59.5, -60.0, null
"012B05", "Totalement submerg� G.ST-L", 48.5, 48.25, -59.5, -60.0, null
"012B06", "CAPE ST. GEORGE", 48.5, 48.25, -59.0, -59.5, null
"012B07", "FLAT BAY", 48.5, 48.25, -58.5, -59.0, null
"012B08", "MAIN GUT", 48.5, 48.25, -58.0, -58.5, null
"012B09", "HARRYS RIVER", 48.75, 48.5, -58.0, -58.5, null
"012B10", "STEPHENVILLE", 48.75, 48.5, -58.5, -59.0, null
"012B11", "MAINLAND", 48.75, 48.5, -59.0, -59.5, null
"012B12", "Totalement submerg� G.ST-L", 48.75, 48.5, -59.5, -60.0, null
"012B13", "Totalement submerg� G.ST-L", 49.0, 48.75, -59.5, -60.0, null
"012B14", "Totalement submerg� G.ST-L", 49.0, 48.75, -59.0, -59.5, null
"012B15", "SHAG ISLAND", 49.0, 48.75, -58.5, -59.0, null
"012B16", "GEORGES LAKE", 49.0, 48.75, -58.0, -58.5, null
"012C01", "Totalement submerg� G.ST-L", 48.25, 48.0, -60.0, -60.5, null
"012C02", "Totalement submerg� G.ST-L", 48.25, 48.0, -60.5, -61.0, null
"012C03", "Totalement submerg� G.ST-L", 48.25, 48.0, -61.0, -61.5, null
"012C04", "Totalement submerg� G.ST-L", 48.25, 48.0, -61.5, -62.0, null
"012C05", "Totalement submerg� G.ST-L", 48.5, 48.25, -61.5, -62.0, null
"012C06", "Totalement submerg� G.ST-L", 48.5, 48.25, -61.0, -61.5, null
"012C07", "Totalement submerg� G.ST-L", 48.5, 48.25, -60.5, -61.0, null
"012C08", "Totalement submerg� G.ST-L", 48.5, 48.25, -60.0, -60.5, null
"012C09", "Totalement submerg� G.ST-L", 48.75, 48.5, -60.0, -60.5, null
"012C10", "Totalement submerg� G.ST-L", 48.75, 48.5, -60.5, -61.0, null
"012C11", "Totalement submerg� G.ST-L", 48.75, 48.5, -61.0, -61.5, null
"012C12", "Totalement submerg� G.ST-L", 48.75, 48.5, -61.5, -62.0, null
"012C13", "Totalement submerg� G.ST-L", 49.0, 48.75, -61.5, -62.0, null
"012C14", "Totalement submerg� G.ST-L", 49.0, 48.75, -61.0, -61.5, null
"012C15", "Totalement submerg� G.ST-L", 49.0, 48.75, -60.5, -61.0, null
"012C16", "Totalement submerg� G.ST-L", 49.0, 48.75, -60.0, -60.5, null
"012D01", "Totalement submerg� G.ST-L", 48.25, 48.0, -62.0, -62.5, null
"012D02", "Totalement submerg� G.ST-L", 48.25, 48.0, -62.5, -63.0, null
"012D03", "Totalement submerg�", 48.25, 48.0, -63.0, -63.5, null
"012D04", "Totalement submerg� G.ST-L", 48.25, 48.0, -63.5, -64.0, null
"012D05", "Totalement submerg�", 48.5, 48.25, -63.5, -64.0, null
"012D06", "Totalement submerg�", 48.5, 48.25, -63.0, -63.5, null
"012D07", "Totalement submerg� G.ST-L", 48.5, 48.25, -62.5, -63.0, null
"012D08", "Totalement submerg� G.ST-L", 48.5, 48.25, -62.0, -62.5, null
"012D09", "Totalement submerg� G.ST-L", 48.75, 48.5, -62.0, -62.5, null
"012D10", "Totalement submerg� G.ST-L", 48.75, 48.5, -62.5, -63.0, null
"012D11", "Totalement submerg� G.ST-L", 48.75, 48.5, -63.0, -63.5, null
"012D12", "Totalement submerg�", 48.75, 48.5, -63.5, -64.0, null
"012D13", "Totalement submerg�", 49.0, 48.75, -63.5, -64.0, null
"012D14", "Totalement submerg� G.ST-L", 49.0, 48.75, -63.0, -63.5, null
"012D15", "Totalement submerg� G.ST-L", 49.0, 48.75, -62.5, -63.0, null
"012D16", "Totalement submerg� G.ST-L", 49.0, 48.75, -62.0, -62.5, null
"012E01", "ESCARPEMENT BAGOT", 49.25, 49.0, -62.0, -62.5, null
"012E02", "RIVI�RE BILODEAU", 49.25, 49.0, -62.5, -63.0, null
"012E03", "RIVI�RE CHICOTTE", 49.25, 49.0, -63.0, -63.5, null
"012E04", "Totalement submerg� G.ST-L", 49.25, 49.0, -63.5, -64.0, null
"012E05", "ANSE GIBBONS", 49.5, 49.25, -63.5, -64.0, null
"012E06", "RIVI�RE GALIOTE", 49.5, 49.25, -63.0, -63.5, null
"012E07", "LAC RAINSFORD", 49.5, 49.25, -62.5, -63.0, null
"012E08", "GRANDE BAIE BROOM", 49.5, 49.25, -62.0, -62.5, null
"012E09", "POINTE DE LA TOUR", 49.75, 49.5, -62.0, -62.5, null
"012E10", "POINTE CARLETON", 49.75, 49.5, -62.5, -63.0, null
"012E11", "LAC WICKENDEN", 49.75, 49.5, -63.0, -63.5, null
"012E12", "RIVI�RE AU FUSIL", 49.75, 49.5, -63.5, -64.0, null
"012E13", "LAC FAURE", 50.0, 49.75, -63.5, -64.0, null
"012E14", "ANSE DE LA SAUVAGESSE", 50.0, 49.75, -63.0, -63.5, null
"012E15", "Totalement submerg� G.ST-L", 50.0, 49.75, -62.5, -63.0, null
"012E16", "Totalement submerg� G.ST-L", 50.0, 49.75, -62.0, -62.5, null
"012F01", "Totalement submerg� G.ST-L", 49.25, 49.0, -60.0, -60.5, null
"012F02", "Totalement submerg� G.ST-L", 49.25, 49.0, -60.5, -61.0, null
"012F03", "Totalement submerg� G.ST-L", 49.25, 49.0, -61.0, -61.5, null
"012F04", "POINTE HEATH", 49.25, 49.0, -61.5, -62.0, null
"012F05", "CAP DE LA TABLE", 49.5, 49.25, -61.5, -62.0, null
"012F06", "Totalement submerg� G.ST-L", 49.5, 49.25, -61.0, -61.5, null
"012F07", "Totalement submerg� G.ST-L", 49.5, 49.25, -60.5, -61.0, null
"012F08", "Totalement submerg� G.ST-L", 49.5, 49.25, -60.0, -60.5, null
"012F09", "Totalement submerg� G.ST-L", 49.75, 49.5, -60.0, -60.5, null
"012F10", "Totalement submerg� G.ST-L", 49.75, 49.5, -60.5, -61.0, null
"012F11", "Totalement submerg� G.ST-L", 49.75, 49.5, -61.0, -61.5, null
"012F12", "Totalement submerg� G.ST-L", 49.75, 49.5, -61.5, -62.0, null
"012F13", "Totalement submerg� G.ST-L", 50.0, 49.75, -61.5, -62.0, null
"012F14", "Totalement submerg� G.ST-L", 50.0, 49.75, -61.0, -61.5, null
"012F15", "Totalement submerg� G.ST-L", 50.0, 49.75, -60.5, -61.0, null
"012F16", "Totalement submerg� G.ST-L", 50.0, 49.75, -60.0, -60.5, null
"012G01", "BAY OF ISLANDS", 49.25, 49.0, -58.0, -58.5, null
"012G02", , 49.25, 49.0, -58.5, -59.0, null
"012G03", "Totalement submerg� G.ST-L", 49.25, 49.0, -59.0, -59.5, null
"012G04", "Totalement submerg� G.ST-L", 49.25, 49.0, -59.5, -60.0, null
"012G05", "Totalement submerg� G.ST-L", 49.5, 49.25, -59.5, -60.0, null
"012G06", "Totalement submerg� G.ST-L", 49.5, 49.25, -59.0, -59.5, null
"012G07", "Totalement submerg� G.ST-L", 49.5, 49.25, -58.5, -59.0, null
"012G08", "TROUT RIVER", 49.5, 49.25, -58.0, -58.5, null
"012G09", "SKINNER COVE", 49.75, 49.5, -58.0, -58.5, null
"012G10", "Totalement submerg� G.ST-L", 49.75, 49.5, -58.5, -59.0, null
"012G11", "Totalement submerg� G.ST-L", 49.75, 49.5, -59.0, -59.5, null
"012G12", "Totalement submerg� G.ST-L", 49.75, 49.5, -59.5, -60.0, null
"012G13", "Totalement submerg� G.ST-L", 50.0, 49.75, -59.5, -60.0, null
"012G14", "Totalement submerg� G.ST-L", 50.0, 49.75, -59.0, -59.5, null
"012G15", "Totalement submerg� G.ST-L", 50.0, 49.75, -58.5, -59.0, null
"012G16", "Totalement submerg� G.ST-L", 50.0, 49.75, -58.0, -58.5, null
"012H01", "DAWES POND", 49.25, 49.0, -56.0, -56.5, null
"012H02", "THE TOPSAILS", 49.25, 49.0, -56.5, -57.0, null
"012H03", "DEER LAKE", 49.25, 49.0, -57.0, -57.5, null
"012H04", "PASADENA", 49.25, 49.0, -57.5, -58.0, null
"012H05", "LOMOND", 49.5, 49.25, -57.5, -58.0, null
"012H06", "CORMACK", 49.5, 49.25, -57.0, -57.5, null
"012H07", "SHEFFIELD LAKE", 49.5, 49.25, -56.5, -57.0, null
"012H08", "SPRINGDALE", 49.5, 49.25, -56.0, -56.5, null
"012H09", "KING'S POINT", 49.75, 49.5, -56.0, -56.5, null
"012H10", "HAMPDEN", 49.75, 49.5, -56.5, -57.0, null
"012H11", "SILVER MOUNTAIN", 49.75, 49.5, -57.0, -57.5, null
"012H12", "GROS MORNE", 49.75, 49.5, -57.5, -58.0, null
"012H13", "ST. PAULS INLET", 50.0, 49.75, -57.5, -58.0, null
"012H14", "MAIN RIVER", 50.0, 49.75, -57.0, -57.5, null
"012H15", "JACKSON'S ARM", 50.0, 49.75, -56.5, -57.0, null
"012H16", "BAIE VERTE", 50.0, 49.75, -56.0, -56.5, null
"012I01", "FLEUR DE LYS", 50.25, 50.0, -56.0, -56.5, null
"012I02", "CAT ARM RIVER", 50.25, 50.0, -56.5, -57.0, null
"012I03", "INDIAN LOOKOUT", 50.25, 50.0, -57.0, -57.5, null
"012I04", "PORTLAND CREEK", 50.25, 50.0, -57.5, -58.0, null
"012I05", , 50.5, 50.25, -57.5, -58.0, null
"012I06", "BELLBURNS", 50.5, 50.25, -57.0, -57.5, null
"012I07", "SOUFFLETS RIVER", 50.5, 50.25, -56.5, -57.0, null
"012I08", "GREAT HARBOUR DEEP", 50.5, 50.25, -56.0, -56.5, null
"012I09", "ENGLEE", 50.75, 50.5, -56.0, -56.5, null
"012I10", "TORRENT RIVER", 50.75, 50.5, -56.5, -57.0, null
"012I11", "PORT SAUNDERS", 50.75, 50.5, -57.0, -57.5, null
"012I12", "Totalement submerg� G.ST-L", 50.75, 50.5, -57.5, -58.0, null
"012I13", "Totalement submerg� G.ST-L", 51.0, 50.75, -57.5, -58.0, null
"012I14", "ST. JOHN ISLAND", 51.0, 50.75, -57.0, -57.5, null
"012I15", "CASTORS RIVER", 51.0, 50.75, -56.5, -57.0, null
"012I16", "RODDICKTON", 51.0, 50.75, -56.0, -56.5, null
"012J01", "Totalement submerg� G.ST-L", 50.25, 50.0, -58.0, -58.5, null
"012J02", "Totalement submerg� G.ST-L", 50.25, 50.0, -58.5, -59.0, null
"012J03", "Totalement submerg� G.ST-L", 50.25, 50.0, -59.0, -59.5, null
"012J04", , 50.25, 50.0, -59.5, -60.0, null
"012J05", "�TAMAMIOU", 50.5, 50.25, -59.5, -60.0, null
"012J06", , 50.5, 50.25, -59.0, -59.5, null
"012J07", "Totalement submerg� G.ST-L", 50.5, 50.25, -58.5, -59.0, null
"012J08", "Totalement submerg� G.ST-L", 50.5, 50.25, -58.0, -58.5, null
"012J09", "Totalement submerg� G.ST-L", 50.75, 50.5, -58.0, -58.5, null
"012J10", "�LES AUX MARMETTES", 50.75, 50.5, -58.5, -59.0, null
"012J11", "T�TE-�-LA-BALEINE", 50.75, 50.5, -59.0, -59.5, null
"012J12", "LAC TRIQUET", 50.75, 50.5, -59.5, -60.0, null
"012J13", "LAC NESLE", 51.0, 50.75, -59.5, -60.0, null
"012J14", "BAIE-DES-MOUTONS", 51.0, 50.75, -59.0, -59.5, null
"012J15", "LA TABATI�RE", 51.0, 50.75, -58.5, -59.0, null
"012J16", "Totalement submerg� G.ST-L", 51.0, 50.75, -58.0, -58.5, null
"012K01", "BAIE DES LOUPS", 50.25, 50.0, -60.0, -60.5, null
"012K02", "LA ROMAINE", 50.25, 50.0, -60.5, -61.0, null
"012K03", "K�GASHKA", 50.25, 50.0, -61.0, -61.5, null
"012K04", "NATASHQUAN", 50.25, 50.0, -61.5, -62.0, null
"012K05", "LAC PAIMPONT", 50.5, 50.25, -61.5, -62.0, null
"012K06", "LAC K�GASHKA", 50.5, 50.25, -61.0, -61.5, null
"012K07", "LAC WASHICOUTAI", 50.5, 50.25, -60.5, -61.0, null
"012K08", "LAC COACOACHOU", 50.5, 50.25, -60.0, -60.5, null
"012K09", "LAC WABOUCHAGAMOU", 50.75, 50.5, -60.0, -60.5, null
"012K10", "LAC CAUCHY", 50.75, 50.5, -60.5, -61.0, null
"012K11", "LAC D'AUTEUIL", 50.75, 50.5, -61.0, -61.5, null
"012K12", "LAC VICTOR", 50.75, 50.5, -61.5, -62.0, null
"012K13", "LAC RANCIN", 51.0, 50.75, -61.5, -62.0, null
"012K14", "LAC DUROCHER", 51.0, 50.75, -61.0, -61.5, null
"012K15", "LAC GOYELLE", 51.0, 50.75, -60.5, -61.0, null
"012K16", "LAC DE R�", 51.0, 50.75, -60.0, -60.5, null
"012L01", "AGUANISH", 50.25, 50.0, -62.0, -62.5, null
"012L02", , 50.25, 50.0, -62.5, -63.0, null
"012L03", "BAIE DES TRILOBITES", 50.25, 50.0, -63.0, -63.5, null
"012L04", "HAVRE-SAINT-PIERRE", 50.25, 50.0, -63.5, -64.0, null
"012L05", "LAC DU GROS DIABLE", 50.5, 50.25, -63.5, -64.0, null
"012L06", "LAC � L'OURS", 50.5, 50.25, -63.0, -63.5, null
"012L07", "BAIE-JOHAN-BEETZ", 50.5, 50.25, -62.5, -63.0, null
"012L08", "BAIE PASHASHIBOU", 50.5, 50.25, -62.0, -62.5, null
"012L09", "LAC MICHAUD", 50.75, 50.5, -62.0, -62.5, null
"012L10", "LAC DE LA ROBE NOIRE", 50.75, 50.5, -62.5, -63.0, null
"012L11", "LAC-ALLARD", 50.75, 50.5, -63.0, -63.5, null
"012L12", "LAC CUGNET", 50.75, 50.5, -63.5, -64.0, null
"012L13", "LAC J�R�ME", 51.0, 50.75, -63.5, -64.0, null
"012L14", "LAC SANSON", 51.0, 50.75, -63.0, -63.5, null
"012L15", "LAC DAVY", 51.0, 50.75, -62.5, -63.0, null
"012L16", "LAC GAUDREAULT", 51.0, 50.75, -62.0, -62.5, null
"012M01", "LAC ARTHUR", 51.25, 51.0, -62.0, -62.5, null
"012M02", "LAC RUFFIN", 51.25, 51.0, -62.5, -63.0, null
"012M03", "PETITE RIVI�RE DE L'ABB�-HUARD", 51.25, 51.0, -63.0, -63.5, null
"012M04", "LAC CHARPENEY", 51.25, 51.0, -63.5, -64.0, null
"012M05", "LAC COUPEAUX", 51.5, 51.25, -63.5, -64.0, null
"012M06", "LAC D�SAULNIERS", 51.5, 51.25, -63.0, -63.5, null
"012M07", "LAC SAUMUR", 51.5, 51.25, -62.5, -63.0, null
"012M08", "LAC BARRIN", 51.5, 51.25, -62.0, -62.5, null
"012M09", "LAC DU CARIBOU", 51.75, 51.5, -62.0, -62.5, null
"012M10", "LAC RIPAULT", 51.75, 51.5, -62.5, -63.0, null
"012M11", "LAC GARNEAU", 51.75, 51.5, -63.0, -63.5, null
"012M12", "RIVI�RE TOULADIS", 51.75, 51.5, -63.5, -64.0, null
"012M13", "LAC NORMAN", 52.0, 51.75, -63.5, -64.0, null
"012M14", "LAC GOULLAY", 52.0, 51.75, -63.0, -63.5, null
"012M15", "LAC DE MORHIBAN", 52.0, 51.75, -62.5, -63.0, null
"012M16", "LAC B�GON", 52.0, 51.75, -62.0, -62.5, null
"012N01", "LAC DU GAS", 51.25, 51.0, -60.0, -60.5, null
"012N02", "LAC MONTCEVELLES", 51.25, 51.0, -60.5, -61.0, null
"012N03", "LAC BOHIER", 51.25, 51.0, -61.0, -61.5, null
"012N04", "LAC CORMIER", 51.25, 51.0, -61.5, -62.0, null
"012N05", "LAC BRIEND", 51.5, 51.25, -61.5, -62.0, null
"012N06", "LAC LE DOR�", 51.5, 51.25, -61.0, -61.5, null
"012N07", "LAC LORENS", 51.5, 51.25, -60.5, -61.0, null
"012N08", "LAC BRI�ONNET", 51.5, 51.25, -60.0, -60.5, null
"012N09", "RIVI�RE MONGEAUX", 51.75, 51.5, -60.0, -60.5, null
"012N10", "LAC LE TORT", 51.75, 51.5, -60.5, -61.0, null
"012N11", "LAC DU NORT", 51.75, 51.5, -61.0, -61.5, null
"012N12", "LAC KERDELHU�", 51.75, 51.5, -61.5, -62.0, null
"012N13", "LAC LE MARQUAND", 52.0, 51.75, -61.5, -62.0, null
"012N14", "LAC BASTILLE", 52.0, 51.75, -61.0, -61.5, null
"012N15", "LAC GOLET", 52.0, 51.75, -60.5, -61.0, null
"012N16", "LAC LE BRETON", 52.0, 51.75, -60.0, -60.5, null
"012O01", "�LE BAYFIELD", 51.25, 51.0, -58.0, -58.5, null
"012O02", "SAINT-AUGUSTIN--SAGUENAY", 51.25, 51.0, -58.5, -59.0, null
"012O03", "LAC ROBERTSON", 51.25, 51.0, -59.0, -59.5, null
"012O04", "LAC BERNADETTE", 51.25, 51.0, -59.5, -60.0, null
"012O05", "LAC VERTON", 51.5, 51.25, -59.5, -60.0, null
"012O06", "LAC FERRU", 51.5, 51.25, -59.0, -59.5, null
"012O07", "LAC NOYROT", 51.5, 51.25, -58.5, -59.0, null
"012O08", "SHEKATIKA", 51.5, 51.25, -58.0, -58.5, null
"012O09", "LAC TOOKER", 51.75, 51.5, -58.0, -58.5, null
"012O10", "LAC DE L'�LE AU CASTOR", 51.75, 51.5, -58.5, -59.0, null
"012O11", "RIVI�RE � SAUMON", 51.75, 51.5, -59.0, -59.5, null
"012O12", "LAC DE VITR�", 51.75, 51.5, -59.5, -60.0, null
"012O13", "LAC CHENIL", 52.0, 51.75, -59.5, -60.0, null
"012O14", "LAC ATICONIPI", 52.0, 51.75, -59.0, -59.5, null
"012O15", "LAC M�RY", 52.0, 51.75, -58.5, -59.0, null
"012O16", "LAC GALLET", 52.0, 51.75, -58.0, -58.5, null
"012P01", "SALMON RIVER", 51.25, 51.0, -56.0, -56.5, null
"012P02", "BRIG BAY", 51.25, 51.0, -56.5, -57.0, null
"012P03", , 51.25, 51.0, -57.0, -57.5, null
"012P04", "Totalement submerg� G.ST-L", 51.25, 51.0, -57.5, -58.0, null
"012P05", "VIEUX-FORT", 51.5, 51.25, -57.5, -58.0, null
"012P06", "BLANC-SABLON", 51.5, 51.25, -57.0, -57.5, null
"012P07", "FLOWER'S COVE", 51.5, 51.25, -56.5, -57.0, null
"012P08", "EDDIES COVE", 51.5, 51.25, -56.0, -56.5, null
"012P09", "BIG BROOK", 51.75, 51.5, -56.0, -56.5, null
"012P10", "PINWARE", 51.75, 51.5, -56.5, -57.0, null
"012P11", "COLLINES DE BRADOR", 51.75, 51.5, -57.0, -57.5, null
"012P12", "LAC DELAGE", 51.75, 51.5, -57.5, -58.0, null
"012P13", "RUISSEAU CHANION", 52.0, 51.75, -57.5, -58.0, null
"012P14", "LAC SENAC", 52.0, 51.75, -57.0, -57.5, null
"012P15", "STOKERS HILL", 52.0, 51.75, -56.5, -57.0, null
"012P16", "BARGE BAY", 52.0, 51.75, -56.0, -56.5, null
"013A01", "CHATEAU POND", 52.25, 52.0, -56.0, -56.5, null
"013A02", , 52.25, 52.0, -56.5, -57.0, null
"013A03", , 52.25, 52.0, -57.0, -57.5, null
"013A04", , 52.25, 52.0, -57.5, -58.0, null
"013A05", , 52.5, 52.25, -57.5, -58.0, null
"013A06", , 52.5, 52.25, -57.0, -57.5, null
"013A07", , 52.5, 52.25, -56.5, -57.0, null
"013A08", "ST. LEWIS INLET", 52.5, 52.25, -56.0, -56.5, null
"013A09", "PORT HOPE SIMPSON", 52.75, 52.5, -56.0, -56.5, null
"013A10", , 52.75, 52.5, -56.5, -57.0, null
"013A11", , 52.75, 52.5, -57.0, -57.5, null
"013A12", , 52.75, 52.5, -57.5, -58.0, null
"013A13", , 53.0, 52.75, -57.5, -58.0, null
"013A14", , 53.0, 52.75, -57.0, -57.5, null
"013A15", "JEFFRIES POND", 53.0, 52.75, -56.5, -57.0, null
"013A16", "WHITE BEAR ARM", 53.0, 52.75, -56.0, -56.5, null
"013B01", , 52.25, 52.0, -58.0, -58.5, null
"013B02", , 52.25, 52.0, -58.5, -59.0, null
"013B03", "HALFWAY POND", 52.25, 52.0, -59.0, -59.5, null
"013B04", "MATSE RIVER", 52.25, 52.0, -59.5, -60.0, null
"013B05", , 52.5, 52.25, -59.5, -60.0, null
"013B06", , 52.5, 52.25, -59.0, -59.5, null
"013B07", , 52.5, 52.25, -58.5, -59.0, null
"013B08", , 52.5, 52.25, -58.0, -58.5, null
"013B09", , 52.75, 52.5, -58.0, -58.5, null
"013B10", , 52.75, 52.5, -58.5, -59.0, null
"013B11", , 52.75, 52.5, -59.0, -59.5, null
"013B12", , 52.75, 52.5, -59.5, -60.0, null
"013B13", , 53.0, 52.75, -59.5, -60.0, null
"013B14", , 53.0, 52.75, -59.0, -59.5, null
"013B15", , 53.0, 52.75, -58.5, -59.0, null
"013B16", , 53.0, 52.75, -58.0, -58.5, null
"013C01", "LAC FOURMONT", 52.25, 52.0, -60.0, -60.5, null
"013C02", , 52.25, 52.0, -60.5, -61.0, null
"013C03", "LAC GUINES", 52.25, 52.0, -61.0, -61.5, null
"013C04", "LAC GAFFARET", 52.25, 52.0, -61.5, -62.0, null
"013C05", "LAC ARVERT", 52.5, 52.25, -61.5, -62.0, null
"013C06", , 52.5, 52.25, -61.0, -61.5, null
"013C07", "MINIPI LAKE", 52.5, 52.25, -60.5, -61.0, null
"013C08", , 52.5, 52.25, -60.0, -60.5, null
"013C09", "LITTLE DRUNKEN RIVER", 52.75, 52.5, -60.0, -60.5, null
"013C10", "ANNE MARIE LAKE", 52.75, 52.5, -60.5, -61.0, null
"013C11", , 52.75, 52.5, -61.0, -61.5, null
"013C12", "DOMINION LAKE", 52.75, 52.5, -61.5, -62.0, null
"013C13", , 53.0, 52.75, -61.5, -62.0, null
"013C14", , 53.0, 52.75, -61.0, -61.5, null
"013C15", "LAC MERCIER", 53.0, 52.75, -60.5, -61.0, null
"013C16", , 53.0, 52.75, -60.0, -60.5, null
"013D01", , 52.25, 52.0, -62.0, -62.5, null
"013D02", "PLANCOUET LAKE", 52.25, 52.0, -62.5, -63.0, null
"013D03", "SEN�CAL LAKE", 52.25, 52.0, -63.0, -63.5, null
"013D04", "LAC LAVOIE", 52.25, 52.0, -63.5, -64.0, null
"013D05", "LAC MARC", 52.5, 52.25, -63.5, -64.0, null
"013D06", , 52.5, 52.25, -63.0, -63.5, null
"013D07", , 52.5, 52.25, -62.5, -63.0, null
"013D08", , 52.5, 52.25, -62.0, -62.5, null
"013D09", , 52.75, 52.5, -62.0, -62.5, null
"013D10", , 52.75, 52.5, -62.5, -63.0, null
"013D11", , 52.75, 52.5, -63.0, -63.5, null
"013D12", "LAC ALLIEZ", 52.75, 52.5, -63.5, -64.0, null
"013D13", "LAC GHYVELDE", 53.0, 52.75, -63.5, -64.0, null
"013D14", , 53.0, 52.75, -63.0, -63.5, null
"013D15", , 53.0, 52.75, -62.5, -63.0, null
"013D16", , 53.0, 52.75, -62.0, -62.5, null
"013E01", "MOUNI RAPIDS", 53.25, 53.0, -62.0, -62.5, null
"013E02", , 53.25, 53.0, -62.5, -63.0, null
"013E03", , 53.25, 53.0, -63.0, -63.5, null
"013E04", , 53.25, 53.0, -63.5, -64.0, null
"013E05", "BLUEBERRY LAKE STREAM", 53.5, 53.25, -63.5, -64.0, null
"013E06", "METCHIN RIVER", 53.5, 53.25, -63.0, -63.5, null
"013E07", "WILSON LAKE", 53.5, 53.25, -62.5, -63.0, null
"013E08", , 53.5, 53.25, -62.0, -62.5, null
"013E09", , 53.75, 53.5, -62.0, -62.5, null
"013E10", , 53.75, 53.5, -62.5, -63.0, null
"013E11", , 53.75, 53.5, -63.0, -63.5, null
"013E12", "SONA LAKE", 53.75, 53.5, -63.5, -64.0, null
"013E13", , 54.0, 53.75, -63.5, -64.0, null
"013E14", , 54.0, 53.75, -63.0, -63.5, null
"013E15", "DISAPPOINTMENT LAKE", 54.0, 53.75, -62.5, -63.0, null
"013E16", "HOPE LAKE", 54.0, 53.75, -62.0, -62.5, null
"013F01", "TRAVERSPINE RIVER", 53.25, 53.0, -60.0, -60.5, null
"013F02", "MCKENZIE RIVER", 53.25, 53.0, -60.5, -61.0, null
"013F03", "PINUS RIVER", 53.25, 53.0, -61.0, -61.5, null
"013F04", , 53.25, 53.0, -61.5, -62.0, null
"013F05", , 53.5, 53.25, -61.5, -62.0, null
"013F06", , 53.5, 53.25, -61.0, -61.5, null
"013F07", "GOOSE RIVER", 53.5, 53.25, -60.5, -61.0, null
"013F08", "GOOSE BAY", 53.5, 53.25, -60.0, -60.5, null
"013F09", "NORTH WEST RIVER", 53.75, 53.5, -60.0, -60.5, null
"013F10", "CAPE CARIBOU RIVER", 53.75, 53.5, -60.5, -61.0, null
"013F11", , 53.75, 53.5, -61.0, -61.5, null
"013F12", "MOUNTAINEER LAKE", 53.75, 53.5, -61.5, -62.0, null
"013F13", , 54.0, 53.75, -61.5, -62.0, null
"013F14", "MOUNT SAWYER", 54.0, 53.75, -61.0, -61.5, null
"013F15", "MOUNT ELIZABETH", 54.0, 53.75, -60.5, -61.0, null
"013F16", "MOKAMI HILL", 54.0, 53.75, -60.0, -60.5, null
"013G01", , 53.25, 53.0, -58.0, -58.5, null
"013G02", , 53.25, 53.0, -58.5, -59.0, null
"013G03", , 53.25, 53.0, -59.0, -59.5, null
"013G04", "KENAMU RIVER", 53.25, 53.0, -59.5, -60.0, null
"013G05", "KENEMICH RIVER", 53.5, 53.25, -59.5, -60.0, null
